"County_Code","County_Name","District_Name","District_Code","School_Code","School_Name","City","School_Level","Student_Fall_Enrollment","Total_Days_Possible","Total_Days_Attended","Total_Student_Days_Excused_Absence","Total_Student_Days_Unexcused_Absent","Attendance_Rate","Truancy_Rate"
13,"ELBERT","ELIZABETH C-1",174,376,"ELIZABETH MIDDLE SCHOOL","ELIZABETH","Middle/Jr. High",541,1560,1543,480,1246,36,1
13,"ELBERT","ELIZABETH C-1",174,377,"ELIZABETH HIGH SCHOOL","ELIZABETH","Senior",772,267,203,1542,493,33,1
13,"ELBERT","ELIZABETH C-1",174,505,"FRONTIER HIGH SCHOOL","ELIZABETH","Senior",624,39,1705,1285,555,32,3
13,"ELBERT","ELIZABETH C-1",174,1315,"ELIZABETH RUNNING CREEK PRESCHOOL","ELIZABETH","Elementary",769,1,1,1,1,,
13,"ELBERT","ELIZABETH C-1",174,1354,"RUNNING CREEK ELEMENTARY SCHOOL","ELIZABETH","Elementary",418,1228,1184,630,794,35,2
13,"ELBERT","ELIZABETH C-1",174,1442,"SINGING HILLS PRESCHOOL","PARKER","Elementary",733,1,1,1,1,,
13,"ELBERT","ELIZABETH C-1",174,1443,"SINGING HILLS ELEMENTARY SCHOOL","PARKER","Elementary",475,1331,1266,1094,870,33,2
13,"ELBERT","KIOWA C-2",175,768,"KIOWA ELEMENTARY SCHOOL","KIOWA","Elementary",169,490,436,20,328,33,2
13,"ELBERT","KIOWA C-2",175,769,"KIOWA MIDDLE SCHOOL","KIOWA","Middle/Jr. High",801,143,84,1310,1027,34,1
13,"ELBERT","KIOWA C-2",175,770,"KIOWA HIGH SCHOOL","KIOWA","Senior",44,341,282,1643,892,33,1
13,"ELBERT","BIG SANDY 100J",176,1439,"SIMLA ELEMENTARY SCHOOL","SIMLA","Elementary",131,545,500,38,1,34,1
13,"ELBERT","BIG SANDY 100J",176,1440,"SIMLA JUNIOR HIGH SCHOOL","SIMLA","Middle/Jr. High",762,149,79,1464,419,33,1
13,"ELBERT","BIG SANDY 100J",176,1441,"SIMLA HIGH SCHOOL","SIMLA","Senior",2,332,264,25,611,32,1
13,"ELBERT","ELBERT 200",177,365,"ELBERT ELEMENTARY SCHOOL","ELBERT","Elementary",54,320,269,1436,1,35,1
13,"ELBERT","ELBERT 200",177,368,"ELBERT JUNIOR-SENIOR HIGH SCHOOL","ELBERT","Senior",39,322,237,238,1,28,1
13,"ELBERT","AGATE 300",178,712,"AGATE ELEMENTARY SCHOOL","AGATE","Elementary",78,365,303,1650,1,33,1
13,"ELBERT","AGATE 300",178,783,"AGATE JUNIOR-SENIOR HIGH SCHOOL","AGATE","Senior",206,589,532,302,1,32,1
14,"EL PASO","CALHAN RJ-1",179,545,"FRONTIER CHARTER ACADEMY","CALHAN","Elementary",681,1694,1605,1473,1153,31,2
14,"EL PASO","CALHAN RJ-1",179,42,"CALHAN ELEMENTARY SCHOOL","CALHAN","Elementary",270,764,711,368,832,34,1
14,"EL PASO","CALHAN RJ-1",179,43,"CALHAN MIDDLE SCHOOL","CALHAN","Middle/Jr. High",66,459,405,1652,23,33,2
14,"EL PASO","CALHAN RJ-1",179,44,"CALHAN HIGH SCHOOL","CALHAN","Senior",184,628,570,219,499,33,2
14,"EL PASO","HARRISON 2",180,425,"ADULT  and  FAMILY LITERACY","COLORADO SPRINGS","Senior",249,581,498,1,703,28,12
14,"EL PASO","HARRISON 2",180,760,"ATLAS PREPARATORY SCHOOL","COLORADO SPRINGS","Middle/Jr. High",183,645,596,93,1,35,1
14,"EL PASO","HARRISON 2",180,2,"BRICKER ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",425,1157,1098,217,358,34,4
14,"EL PASO","HARRISON 2",180,63,"CARMEL MIDDLE SCHOOL","COLORADO SPRINGS","Middle/Jr. High",450,1307,1224,693,759,31,5
14,"EL PASO","HARRISON 2",180,84,"CENTENNIAL ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",464,1300,1244,639,102,34,3
14,"EL PASO","HARRISON 2",180,112,"CHAMBERLIN ACADEMY","COLORADO SPRINGS","Elementary",117,580,538,1587,545,35,2
14,"EL PASO","HARRISON 2",180,527,"GIBERSON ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",375,1024,962,290,115,34,3
14,"EL PASO","HARRISON 2",180,548,"FOX MEADOW MIDDLE SCHOOL","COLORADO SPRINGS","Middle/Jr. High",536,1538,1467,950,392,33,3
14,"EL PASO","HARRISON 2",180,606,"HARRISON HIGH SCHOOL","COLORADO SPRINGS","Senior",841,345,261,1543,1357,28,7
14,"EL PASO","HARRISON 2",180,706,"JAMES IRWIN CHARTER HIGH SCHOOL","COLORADO SPRINGS","Senior",420,1227,1181,449,1277,35,2
14,"EL PASO","HARRISON 2",180,707,"JAMES IRWIN CHARTER MIDDLE SCHOOL","COLORADO SPRINGS","Middle/Jr. High",458,1315,1269,648,1252,34,2
14,"EL PASO","HARRISON 2",180,708,"JAMES IRWIN CHARTER ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",552,1535,1477,989,1221,34,2
14,"EL PASO","HARRISON 2",180,1029,"MONTEREY ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",502,1324,1278,479,154,34,3
14,"EL PASO","HARRISON 2",180,1064,"MOUNTAIN VISTA COMMUNITY SCHOOL","COLORADO SPRINGS","Elementary",671,1521,1470,810,1332,34,2
14,"EL PASO","HARRISON 2",180,1082,"NEW HORIZONS DAY SCHOOL","COLORADO SPRINGS","Senior",191,718,648,1661,490,30,7
14,"EL PASO","HARRISON 2",180,1125,"OAK CREEK ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",386,1064,1009,588,1000,34,2
14,"EL PASO","HARRISON 2",180,1156,"OTERO ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",431,1161,1082,808,1459,32,3
14,"EL PASO","HARRISON 2",180,1176,"PANORAMA MIDDLE SCHOOL","COLORADO SPRINGS","Middle/Jr. High",595,1677,1610,1109,500,33,3
14,"EL PASO","HARRISON 2",180,1219,"PIKES PEAK ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",475,1235,1175,281,407,34,4
14,"EL PASO","HARRISON 2",180,1379,"SAND CREEK ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",570,1504,1450,605,303,34,3
14,"EL PASO","HARRISON 2",180,1432,"SIERRA HIGH SCHOOL","COLORADO SPRINGS","Senior",819,329,253,1552,1159,29,5
14,"EL PASO","HARRISON 2",180,1461,"SOARING EAGLES ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",646,1680,1631,984,1161,35,2
14,"EL PASO","HARRISON 2",180,1525,"STRATMOOR HILLS ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",309,866,815,147,1235,34,3
14,"EL PASO","HARRISON 2",180,1528,"STRATTON MEADOWS ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",407,1066,997,649,1438,33,3
14,"EL PASO","HARRISON 2",180,1618,"TURMAN ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",342,935,878,430,1342,33,3
14,"EL PASO","HARRISON 2",180,1742,"WILDFLOWER ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",405,1056,1008,1048,570,34,5
14,"EL PASO","WIDEFIELD 3",181,504,"FRENCH ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",669,126,65,1329,843,34,1
14,"EL PASO","WIDEFIELD 3",181,701,"TALBOTT ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",379,1128,1069,655,882,34,2
14,"EL PASO","WIDEFIELD 3",181,711,"JANITELL JUNIOR HIGH SCHOOL","FOUNTAIN","Middle/Jr. High",715,191,162,633,669,37,1
14,"EL PASO","WIDEFIELD 3",181,825,"JAMES MADISON CHARTER ACADEMY SCHOOL","COLORADO SPRINGS","Elementary",60,503,457,1242,857,35,3
14,"EL PASO","WIDEFIELD 3",181,942,"MARTIN LUTHER KING JR ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",459,1416,1358,1134,1241,34,1
14,"EL PASO","WIDEFIELD 3",181,990,"MESA RIDGE HIGH SCHOOL","COLORADO SPRINGS","Senior",76,514,474,1531,985,35,1
14,"EL PASO","WIDEFIELD 3",181,1106,"NORTH ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",212,741,688,380,1400,33,1
14,"EL PASO","WIDEFIELD 3",181,1224,"PINELLO ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",318,952,902,446,378,34,1
14,"EL PASO","WIDEFIELD 3",181,1485,"VENETUCCI ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",448,1339,1283,911,1093,34,2
14,"EL PASO","WIDEFIELD 3",181,1498,"SPROUL JUNIOR HIGH SCHOOL","COLORADO SPRINGS","Middle/Jr. High",611,5,1721,681,1136,36,1
14,"EL PASO","WIDEFIELD 3",181,1549,"SUNRISE ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",679,137,80,1377,293,34,1
14,"EL PASO","WIDEFIELD 3",181,1679,"WATSON JUNIOR HIGH SCHOOL","COLORADO SPRINGS","Middle/Jr. High",663,119,74,992,1088,36,1
14,"EL PASO","WIDEFIELD 3",181,1685,"WEBSTER ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",632,291,243,1240,634,35,1
14,"EL PASO","WIDEFIELD 3",181,1735,"DISCOVERY HIGH SCHOOL","COLORADO SPRINGS","Senior",718,1686,1590,248,1163,31,8
14,"EL PASO","WIDEFIELD 3",181,1736,"WIDEFIELD ELEMENTARY SCHOOL","COLORADO SPRINGS","Elementary",402,1187,1129,900,62,34,1
14,"EL PASO","WIDEFIELD 3",181,1737,"WIDEFIELD HIGH SCHOOL","COLORADO SPRINGS","Senior",69,513,451,179,105,32,2
14,"EL PASO","WIDEFIELD 3",181,1754,"WIDEFIELD DISTRICT 3 PRESCHOOL","COLORADO SPRINGS","Elementary",418,1006,953,589,5,34,1
14,"EL PASO","FOUNTAIN 8",3,239,"LORRAINE SECONDARY SCHOOL","FOUNTAIN","Senior",83,358,267,849,425,27,12
14,"EL PASO","FOUNTAIN 8",3,69,"CARSON MIDDLE SCHOOL","FORT CARSON","Middle/Jr. High",732,208,127,1340,831,32,4
14,"EL PASO","FOUNTAIN 8",3,70,"ABRAMS ELEMENTARY SCHOOL","FORT CARSON","Elementary",519,1497,1421,1007,442,32,3
14,"EL PASO","FOUNTAIN 8",3,461,"EAGLESIDE ELEMENTARY SCHOOL","FOUNTAIN","Elementary",625,27,1726,1052,74,34,2
14,"EL PASO","FOUNTAIN 8",3,478,"ARAGON ELEMENTARY SCHOOL","FOUNTAIN","Elementary",516,1483,1418,851,222,33,3
14,"EL PASO","FOUNTAIN 8",3,481,"FOUNTAIN MIDDLE SCHOOL","FOUNTAIN","Middle/Jr. High",832,369,307,1296,1038,33,4
14,"EL PASO","FOUNTAIN 8",3,482,"MESA ELEMENTARY SCHOOL","FOUNTAIN","Elementary",448,1360,1306,617,160,34,3
14,"EL PASO","FOUNTAIN 8",3,483,"FOUNTAIN-FORT CARSON HIGH SCHOOL","FOUNTAIN","Senior",148,626,579,1579,854,35,2
14,"EL PASO","FOUNTAIN 8",3,731,"JORDAHL ELEMENTARY SCHOOL","FOUNTAIN","Elementary",521,1539,1485,1001,1125,34,2
